"HolderAddress","Balance","PendingBalanceUpdate"
"0x0165b262b3a6b445cc2d4a2d3f2f2d3d3710c853","0.15387568739637","No"
"0xa92ba535ea06b1d7c2ef0c29cc9c19936118c08e","73.8377438094376","No"
"0xe4e9e1c82a53434a553b4f1a883f9aacee581e86","0.622651848897695","No"
"0x7833da0f4b2d8121be0875d1e66ae7fe017c5b1d","0.192180752500995","No"
"0xe29aa8e20bedef340da9ca9f409871e7604a8945","1.69375517111499","No"
"0xceae306fd269f2258ed41a960741cee8b470d19e","0.59533383325169","No"
"0x625d822cfcf4efe944da403340e450b3ae1e4ef1","0.0919266459990845","No"
"0x7e5699cf2a1ae54d3117841828ec90a3daf5ec1a","0.518685868627838","No"
"0xfa44d0c5329d587d99ef210bca069a6a0d295042","0.21179427217837","No"
"0xb703baa46b8cf06b28e4d068504393b36a88c642","0.0786757112767189","No"
"0x7529897524ae7f03751e7ca2dba84b079f085d34","15435.7456345669","No"
"0x5c35c7d4d5f3d7febe8748bf968b45c48c0d75ac","0.120416480365251","No"
"0x746043b6ab1530bd02db9a549cddded005b0240a","13.4640325886579","No"
"0xeb0503f5075bbcf5d70499149d9a8bc466b7cafc","7.2603822077542E-05","No"
"0x5f208b4e83717a507627f68c46b7e39c08595805","0.746800477864994","No"
"0x0634ac1bec7b0ed323581353faee88919a894622","0.00488984234237274","No"
"0xd54a7a8bbdcc9c7ef07d94a23d0dbda8ab0dae82","0.177318440174532","No"
"0x03d9924aa61c2de6b9695e312930027ebaa34a54","100230.027443026","No"
"0x670265b6c3adc5f8b939fe697772bfd886c600db","0.118069899441658","No"
"0xd254294bb133693b5ebbf5bcba8fdf0484198134","0.274635789385251","No"
"0x605f2d59e11abf34cd11379e7aafead0677e387e","4.25885545209279","No"
"0xc3e75c34fe55e317e1ab4eecf8e7b7104f4c82f6","1.44844233225578","No"
"0x83e37a5a02c80b2e7cdf5d44542ea04af333f940","65.6858211132918","No"
"0xce14f4f472efd0b24353f1ae26f3ba4a218edb10","10.0354456377502","No"
"0x4f886319ef8ba47f09b0b1c00413427ddf8be8a6","0.109552864425274","No"
"0x6e280f07f2bbc918d0929d348aaf6cb99f467d4e","0.00468916820345745","No"
"0xd0a7b25a72797afe72a4026fe29f481b291c71fd","0.451410333202873","No"
"0x62fc798d7a1924532c72511d132aeabd02f4fa30","52392048.2466082","No"
"0x7dec391453a476383896e3b5f47d1a2a90a3525f","0.453390532875693","No"
"0x0292183415482d5e6e7d494742f88cd803fa5f2c","7.7270265899827E-05","No"
"0x78baf452513fb47da7c45049fcb7ec3de64ed9a1","12.9461123553075","No"
"0x0ec62e11560a47c1e56792ca5cdc11bb72fa854d","4.80461510703089","No"
"0x147dd589bd460f60a4910e4287d431b241b0bf5c","0.578846643279666","No"
"0x605a040e279b94c7a12e8eeff33685ba4b0da7ce","1.86208212511896","No"
"0x968d0e1da209b8e3de6621bd31d1f71b09fb1888","0.985174706450282","No"
"0x68302232305f5d257eaa13feb90c3870944afd7e","8620.03510655537","No"
"0x223aa0ed9dc6e4d43447165dfd739a1755b854e1","0.000540798938051998","No"
"0xd0e07a4a1d4375a2e13c17c858c48b5e8f7627e0","2.08448373315547","No"
"0x5a72885e9b4d49c0b73e768906e750591ebd78ac","45.3162104786858","No"
"0x4d19e68f6b11a2b4963c9a7b7b29fdcc72a99a1e","6.71808590186E-07","No"
"0x39ca911ac26a88ea8c4fc52d14025d2cab72a24d","1.62250437893686","No"
"0x952fbd8aabcf5817b0df0adecb73b4edaf2501d0","254.355430549214","No"
"0x83f3ca7c231c75a56f95719d415f5dbeaf8f9d27","0.00120000865448047","No"
"0x8b9e2d9d2e51c2b19f1edcc5dab9bf26786e6fc8","0.572091339190379","No"
"0xc8ad5cdf0ebe691c67e6c698ed047f3bd735ee4a","200497193.386747","No"
"0x3e8a61d30844f1b33a6ed47b2e0c1cc70644ed0a","50082745.3578815","No"
"0x88e1f5ed4109e526570739d3aa7362bde1bdf3f7","0.000604265472976584","No"
"0x0cb677922feeffd234c246a37e64f40f0c9d835e","1.13101116479884","No"
"0x69a8b12357b85b043d14ca761407102d22dd883e","0.2225452054718","No"
"0x91c63611d597ff1034b53e8e4f300497bb217e22","0.316663295522533","No"
"0x9085b4d52c3e0b8b6f9af6213e85a433c7d76f19","78980.2599147668","No"
"0x36029dddc8bf7fb6ebbdacf843378f2a87b7c5d0","0.383284644746105","No"
"0x56411ad7b7968bb78198e2a8cdf05eea02a8d973","1.10845015417137","No"
"0xd5ac1496de0c2d00354d63e9a766fcaf4ad12c6f","0.084056711588512","No"
"0x7cce085404c52059a9746b130b8073f5795866a5","0.441413061374556","No"
"0xb2d6231294e427352f1c73c20d00aa013256b998","0.762531100955979","No"
"0x8c256300ed850185a10a6fd0b0c69d2ef87fdf11","7.5993005E-11","No"
"0xd960e586535e1e66d70d8042a05e325620cfd431","2776.44890662696","No"
"0xc76f3e147f9237e0ed591404a75291a3c0da3242","5.4764845504252E-05","No"
"0x6ea53e594256dca13d1907a1cebf7b77e31659ba","12015.4274203932","No"
"0x8169976e3cebfdd821c432c4354726d94b30b8fd","19024.2009429958","No"
"0xb45cbe3c17c7287180a2537ec287799b11407c63","0.120075185938996","No"
"0x7828f5c26cef026fb5d2e984411328470a21816f","0.772555933471584","No"
"0x47fe9ec5145482672bca6b6de0e58cb5c146a3c3","0.015368081632351","No"
"0x5236680479df21bc011214e7a627c4e1fa4266bf","983757.890098606","No"
"0x07461301603d5505dbc05b498507cdf90c06876f","0.142739372722812","No"
"0xf6528a02e8e07fc154225297394d84f8e3cf5375","150251.645234023","No"
"0xe0c6023b6c292d23f41dcee3424cd24547ddca90","1001129.06370362","No"
"0xc39e97cc63505dea03d98072590cc5e2d9e126b7","1733.7657789969","No"
"0x79e8f08b36d6054798bfc5cb123cd601271d1871","0.221428690400487","No"
"0xed1b306ea930c579da5c9365e3f121f543676f01","40026.0217916837","No"
"0x375975c30aa92645cb51a841ef20f7d09bd777aa","1045.47830389039","No"
"0x757798a86d89f6786cb5ba75f74086bdc6ab0166","16862.5302088922","No"
"0xa42f841e8c0d5318383f57888f42a5cbb06d8afc","10004.285233267","No"
"0x422ac6bb6b987c4d8d43b1a9342a098bf0b370f2","9.4800225774153E-05","No"
"0xbee23596cde324c71b931c7d5cf86e785d6a5bd5","23754537.4240956","No"
"0xaa63c058e005b16c4d3641292ab277276373adbd","3157018.7894004","No"
"0xc010c7c739f35029bb0101bd7c57e8525ab6ca40","180051.24118632","No"
"0x782430bfa548b06c51e7ef4311021b2b3fddbb96","46.6042749132024","No"
"0xb8770281e7c7b7143b5461a06d6ba3f4870bd1b7","9.67856931519E-07","No"
"0x8cc7bc33f5188b1fb683bedc4dbffa77b136833b","17604.9427129294","No"
"0x9ddc715f5484bd2048c137fa74cf68dc5365168d","59998.1","No"
"0x10d9d5401e91a98aec11c313d4f462f5ddf1e497","0.000671215542695717","No"
"0xcb7615b52e6030b237cca23cb1115451e879de99","688.634752634093","No"
"0x95827fa7fddf33a11624a4d0fa292fae44be40c4","255.980088977409","No"
"0x7b7dc016a67a69bcab36ff4e8cdca40dadcf6ab6","1.65444557801563","No"
"0x362f291543092d6f28f3e7f5645cbdbb0fad3ac9","0.5","No"
"0x0f6d86867270c41d2671ca86215886544491bc65","357.062565680624","No"
"0xd94ddb50615e31b284dfe7224cb5fa10dfbf0d19","1044.97638026118","No"
"0xe73d7ebd29064a4df7e5730717dfb4af0de3069f","144.783","No"
"0x70ffe5fd24d4925cbddf47e1b57e39703cd37a67","700","No"
"0xb8bec0568fc95ddb3982c0531f15517fc3787a51","5.3923734882058E-05","No"
"0x00f40c57bd21bf4b80b0193b29cabc387684b66d","2689.67542581416","No"
"0x31d4a67cc63ad9818f47fdfab296df43e9b46278","90","No"
"0x687c9edaa1d908600768c1790ddc5e7bb7f8632c","916.749","No"
"0x77ed566180d13c6201dd10f172ad1869d3c721ed","468.9","No"
"0x1905ea42846201593b1bcf0aaf6b77b7f899b065","34991.1","No"
"0x02ada9d95192e5149f5509554f95df8514a11b65","905.209575254618","No"
"0xeff43474bead849dd6fdfb923f9e3a3604580a71","1040.37341353846","No"
"0xbb3b929fbdd3e24ea71953e1752c0606bbc8f6dc","1889.50301263501","No"
"0xca1906be92cfe03eb6d156329ab11b4314c2e251","9000","No"
"0x90990920ab70712c460f32b3cea56c2e1c7748d5","68.2","No"
"0xabf9fd22752aadb233d22c181c967c0d661d3e24","1994.98840830207","No"
"0xb8ec7c557ee06017379b0f84cb754707c7ca2aa2","198","No"
"0x622b637c37887a111e315325d13d94f1417650e9","0.95","No"
"0xee0232e292ee48203656e18c8b1d9e7fe5ede212","188.1","No"
"0xef5dd3b74228d13ebf159e251539ba4c673da6ae","1350","No"
"0x1dbb239cc17f245ef22e96726712c9afcedd8a93","23450.4246200884","No"
"0x928572e96975b0e6c1b168e275913008483ade4a","17320.8931563983","No"
"0x67a4ad1bc15cd632358305d2684b3fe45c722922","183.914149324343","No"
"0x9b461dbe42b7f8830da4fd1011f92c2413c134f1","540","No"
"0x840e6cea858f33e8efcb383d19222e86cb793e17","180","No"
"0x8cdda0b0a730baa7080fee67b9536729b074857f","868.011479097449","No"
"0xa6aab9b4576a28de9d0f819ea98a1c7b6d500366","9735.71078839282","No"
"0x1b0e27cb910bff8507ef3a0b54f42bba10cccbc2","340.452333929682","No"
"0x0d0feb6c364c3944bf998667e5cef585b09ce7db","73.7476508905327","No"
"0x6e4a995e5632de36ad1bcca614278c9131e727c9","1639.17087164376","No"
"0x2083137720957a6333ec237aa0b6722494472c15","162","No"
"0x192ed581604993276580c55aff670cb05540c610","3568.37794112203","No"
"0xba6823c3fc9d522f44e378d455441cb3793f72f8","9.50121","No"
"0x114ded65151e481272b6ce5dfd8b5961531f6085","2018.7","No"
"0x6e4ca8d3b3e1574aa275d20d7ed90c8d88380037","934.527101719875","No"
"0x16f03094e9e4c56b828445ee8780891d1b47e693","3128.75920342815","No"
"0x6b993f03cdab015ab37fbc6000ba2f1e24a409f8","1370","No"
"0xac535713eb8d612955ac0d20510fd83eaf9cc8a9","900","No"
"0x1dbc331ab518ecc9925d0be85cf80841779a18e2","250.703814405024","No"
"0x51fc9c627c404e74a1e3dd6fd1081a8078d8cee8","214.847885444121","No"
"0xea61100612c2498ab661c5810a5f8290377f143a","0.269651707000402","No"
"0xb050109c4045697df91c87251ad37e6bf041bd60","0.608302546137878","No"
"0x78448b698acfba354532450aa88612525175e01c","252","No"
"0xd57dced0375c3f25ccc6ef11f8a4c53e1a32981b","189.966720693043","No"
"0x972f397b78dc4346e25f0e038df2d8e94fc92883","181.096749838296","No"
"0x7837b36f8ea8c448e3c5a021e61beaecb1d7092b","0.00653770509039229","No"
"0x5ee2fd7f1bb48c6da08126cac3aade5a8d11c42e","6303.6","No"
"0x7564158f18fe5805ae66a3fe17fb4c7f59fa9fe9","80","No"
"0xaae7d73a8f09e2380de3c697ae4873c85d8c3002","245.534400494853","No"
"0x3a58b2e7a2bc3018e6af89b8e96cfe4f8058752f","40036.6605142","No"
"0x0b7740b4570fe9c4b76fd58500c9d3fea1361fb5","1800","No"
"0x12322c84e383d7f58a3548fd351cdca664f2a8c0","170","No"
"0x7b31cf0ca1a3a953d4cfc0ec5f13d2139c63c061","12844.5426206485","No"
"0x8b334c1cb5931b3d086fbfe1036c2d1fc2562a12","839.207729801624","No"
"0x5127dc9704c51fb132237a6743acd3ccdc1cff8a","2504.6885434523","No"
"0x1b71e30e3522a915fd0e42428667a34e15c7b4af","1168.37527859564","No"
"0x7475186ad0310694cf1cf0035805e68de8ed8636","264.87441","No"
"0x0c589055fcad395888c23498a8186a594d613b85","201.6","No"
"0x96a61921dd5462b3facb1d98d4098991957140d2","473.353137403127","No"
"0xf98a083908ca9b66af46745c4f751ce1a274e35b","315.338357496896","No"
"0x81b2d929b1908a5bee9409127b2708481cd0ad12","0.527603313792839","No"
"0xcc3fd9ab290ec425dec6be72c18916b527b01f9c","65918.8173428953","No"
"0x8af1cf8f100d87b094fbab342510005604e2416d","536.187499272139","No"
"0x673aa1ba48947c0e82cb0b0a53d8fa44d4a97d0b","0.99909019277666","No"
"0x106a3a9f2f792280a3bd92c2502258d419e875c9","189","No"
"0x6172fb17521bb616306431c8eb6e38f7e330f188","378.464746565801","No"
"0x74526684acbd1f315b2e105fd7b4c75612f4e069","450","No"
"0x1025fe527052ea4b470cffe9790994f6cbd18a3b","0.786119371444316","No"
"0x19159cf57863a484c4703d5bfaf3d6c65da1090f","5.36428400483848","No"
"0xe2eb99339c4c672c7d7f2e28c21083b09405d746","401.945513655851","No"
"0x4c277cff00bc67508b30ecac72de5c81f1a8baf3","0.1411929","No"
"0xf1fc3eeda74408fe27305d8141ee2804c1507db7","576.9","No"
"0xc45cbc764c7a370dbcb1bcb76a66cd12b3539c5f","7.7","No"
"0x1d16fdef3856f32b0bda1b5b3acb6ac11ee180d1","52","No"
"0x6c932b3c62f1e744ea27bf22d37da3bdd1a41067","338.432432444115","No"
"0x22765a41b0cd52a7b79e93bd946eb52b665faefa","90","No"
"0xc8166551cb43d6947182f3bdb589e904fb182e1a","1214.541","No"
"0x629af47e3f37add6ecbd06dbabe549728a0320c7","12121.7289980864","No"
"0xcfe83588a5ce9d2c278b95e699e7ce3929995028","360","No"
"0x4d26e4b4c1274c43a654d745260fc5407eeb3515","90","No"
"0xfc8571ef2b4729c52fdac1e12bbf7e365b1f7587","13054.5339358553","No"
"0x206ab133acfc2f74f224bed214d184ebcb33447e","9337.27687219556","No"
"0x9759abba1e39db0bfb97799afd4eea541a1d4a9e","7007.89909819145","No"
"0xacf0d52edd63100accd69a3e34f370033336f486","990","No"
"0xb202bce237222fd9e6975ea159aedd7216c445aa","68.701976289333","No"
"0xafd92b9d95c622d66f1d297a7b280011e7cabe8b","8293.5","No"
"0x846e29daaefd94953748a786aefe8f8d8ae4f9a6","0.0209988388394122","No"
"0x2c4da7bc8ab1a7314df26d8b900cb9fd789bf530","0.000722337673124709","No"
"0x64befc7e25af7c7013f3ef7368954c0ae18216ee","15963.9437637802","No"
"0x71d141f4c82af4c4e346e30954fd154204b45835","1080","No"
"0xf4503ac0d501a7071f43cf1457b18fe9aa504d1d","3232.35","No"
"0xdba8e6f877fc523e7aa9899cb2b33a4417fc72a3","2250","No"
"0xc233a3fcae87a520ea4a861820cba485b8a42ca5","90","No"
"0xb2ab332e0b9e87dbb6cb3611113e401683135a60","207.110214819198","No"
"0xb299c5ff91baab1c6e07ff8e4c45eec7a30d84cd","65431.5649217339","No"
"0xd2ee347a9055ca63ba207ce5701bb513f769a988","1265.54172926492","No"
"0x55bbab0faaed35f1702e23b88c33a6c5101ecea4","0.15926125670741","No"
"0xe413334bd533cd5b4e7e07f2fa09e64f68e59627","100","No"
"0xd94c3e73223101185c96784524f51ea826104e76","24.5443418639021","No"
"0x63b1dd974a594c6e6be64618cdf816b25b9de2d4","1003.39802267515","No"
"0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","286.102089317224","No"
"0xf732e1a158ad56f41e90f8fa51f2d6bbd684564a","13602.9809291849","No"
"0x9b89bc622ab458d32713830d25e0e4de3a45c95d","0.0991564008064584","No"
"0xc7eb24bd3ee8ab2e6ed9a2de3f3bfe56c5aa9481","999","No"
"0x5b6da5c4507248b2f6e0cdb2d7685c143e3d7d9c","0.702927201952426","No"
"0x9abc593761e24aa54ae5aacfeb1dc5182861748e","10","No"
"0x9a9331388fcc681797733dfe1e737fadd3e8bc19","90","No"
"0x9d596550386a7b8dfb222136056d7fb616a3893e","0.44285691094294","No"
"0x6feab16b0ee5e6f939f66d51296b9ad2b7813aeb","106.102963930635","No"
"0x2ad2ea1f414fc5dcbe470053f418ca1655a74b04","79.19991","No"
"0x41d6b10253404dfd93ef3b66f8c48187aed82bfc","900","No"
"0xa3b13bde2eea2c3dfb01679bc89d1fd371a374d7","7.533E-06","No"
"0x1b0aa7b9431ae29d098f9dd8ee297246a5359197","1570.4903672711","No"
"0x3f0e53b0908afc47552f77bb5608d9e70cb8e519","29827.2034993562","No"
"0xe6ebac282a40f699e1a247c64a1cd9cb088fc530","180","No"
"0x02edc6d6f0bdd39bcd6e9e85e8e0fa3e08ca197f","403.295205238934","No"
"0x8b8de4ab81f05bb1ce3dac95ac1886d119405278","49.5","No"
"0x6b1e723fb14c4647ed311c5b3e82e6b903b7899a","9442.54977685633","No"
"0x391617c26575e390f551baa1fea4b1d205aeb3ea","33487.9755139791","No"
"0x2cb8dfe4110564050d63f973f45226f4e9746379","231.3","No"
"0xc6f8f691c3b6a8554dfe1c8711fe0f1b9b69a467","2250","No"
"0x191a78835e9f4c68fe27c1464156206239437d45","83.7249069091785","No"
"0x78338d5df88025d57bdd2fd013a297d2af92ff15","131.050015081623","No"
"0xf9e8bb7708f78c05c2f6566cda70e4eb1c74b7bf","1275.29841980316","No"
"0x7defb4d05db14b6d6bbe9bb75ba92e6ea79c448b","162000","No"
"0xea05b4ea2a4cc5d1728bffdcd5ef9f4cc0d4eed7","180","No"
"0x1d5c4098f980dad112f150919ff507d21c87cc73","16.0188377670428","No"
"0x7f2a4c6038f43aa8f634190dcda9c92947591203","9192.11159361567","No"
"0x733b4be6ea1db7b29fbc7d3367cd5ca319488520","293.4","No"
"0x682af331a2b2fb9ac0216af7072b3d4f3efe479e","195.248848727864","No"
"0x24df06a1a405360bf4069404052c4ac4a9af7104","62873.1","No"
"0xa788f2778ea97caaf4b7efc0877e5a285589aeee","630.3015","No"
"0xcad8ae4c2e100f13de076cdbc3460ad86524a9e3","1138.968889842","No"
"0x724ac5afd2f74d4f151d924bc7fc77420b978e6f","73.8661720019119","No"
"0xc50ba1e2a25b00c484e0dc61caccada8fa38525f","29.7","No"
"0xe7fe7112b4fd8a7367797f8d4d64aaf0240fd4e8","6.91E-05","No"
"0x44475e2655286f7cefb45deab1d1d20669f4146c","450","No"
"0xa88274ac5c6679ac2a772e57d1361ffd061de570","914.223605043312","No"
"0x47278d6974d13c5480104704d10276a7021f05f6","3781.18658665936","No"
"0x33abb7bf19bf25a0262b4fb6d9c9683c4152bddd","252.125799839225","No"
"0x6b2d6bb0058cd20c656091b65bb9e7c948b1719b","1133.838","No"
"0x7938c76fe6c508187a98c0411a7aa2b83a826d78","720","No"
"0xc9b6c58084edb489c9b71d10b398238566404d83","563.34944806395","No"
"0xd76c21b084118055a8b4cf02dbfadb15206dbca6","249.343335230948","No"
"0xb7b8e4326a2cd20497d0bf50227b328c938b0237","0.01","No"
"0xeff0f3df7713eeed073a6abaecb5577e6392d1e2","600.586248330887","No"
"0xbc696e6d966fe1b170bbbf5ef243e8d511a5313a","0.00210592607362002","No"
"0xb2d2eec78c6624bb26c9d65df2a2cc27f7b2e71a","0.59","No"
"0x9b51217649fde80b7d19ce3890ed802191a6be6b","1196.97987715368","No"
"0xcc5c13ca30cd6974d7d9f312df8bfc8b1c6ade42","4187.7","No"
"0x724d8beca2d07937466ede9c8e59345806b40c63","900","No"
"0xa2b680085c751827fb63958cc9d5d618613a8875","500.000002725602","No"
"0x7b1e9d992ea0a486b3227ed27582ffa63878ea39","900","No"
"0xee0cec57bde1e3a74796c5fe4030ac0169fd2aba","0.0526526458714094","No"
"0x836903cebb72c56f0d5c4e2c054f1fd98ab8c339","630","No"
"0xac1c4705196897abebd8a14440b0f402206b90b7","416.472222085899","No"
"0x155b412ccd2ebc095282fb9fa61d5ac269ad754f","12179.7810880033","No"
"0x3257c6d4b1fd7bbaf5e55ce27453d1c55e8ac0a2","900","No"
"0x037e97bc13f6113bca0f320130ff400d4ec33ca5","1072.40289878387","No"
"0xa563884c71aa557745d93c961a2d529289b5f63f","340.2","No"
"0xf683acdd10b5dcce1cf0f57f5647adf0c6800868","2250.891","No"
"0x22d15e7ff2d6d5910388191791d6e6ec19c19792","0.049068","No"
"0x670f535fbd2266c8cad383fc3ae18b003247639f","5","No"
"0x56af3a2eb98fccddf9dab1a5e8ce51ce79ed20bc","301.77","No"
"0x898aaf73018ea7623fb74984430707ef9c45057b","2517.35745450133","No"
"0x07b7fd5442e5116b5090c338771d2d6d4a81deb5","225","No"
"0xc5b3987b810fcfe5b74586ad0029232fb269d64c","58.5","No"
"0x27f9600b73c95c37dfb0b77b2dd23410c0441469","497.388317193256","No"
"0x806cf706f5989ec90677c9b285aad81b71fdbac0","6048.47895068877","No"
"0x5c84cbe5e64de4a0d9ff2d08b2e648fd8e26c397","149.235612412601","No"
"0x91f3e479ee04730afc2ddce452fb40389807b2a2","7.14317832098E-07","No"
"0xdc11c0317c0020c4cc1bc0d905ba7f169385c7d8","0.937854793260063","No"
"0xf836cc6f11bf465dfadb8ef839e6758a9d6d5312","495","No"
"0xd8644e8cea84815cc52ce883222c6419f8bae570","356.076","No"
"0xc42d161bcf8ff39f97f3cf449636009448338af0","90","No"
"0x55c95a678c3f63f25297dd64be3d52540603a027","180","No"
"0xd3b33872fb63dfc5d82a08bb5cca7bf07300c894","147.1","No"
"0xcffc73b646c058b88c927e4a33e097a4807d4588","400.546159142605","No"
"0x2c9d0608eb93b36263d27270e14872a9a280f7a0","141.204992535088","No"
"0xb847fd116b3303414f0b559852ecf3f41469f7ff","1174.5","No"
"0x5527207d2cf54858bdfab2ad5aca5ca9c12deec0","6.3429672387E-08","No"
"0x18093a79c1fe9920cf5acb18f1ff6655b7bf1014","3113.2938631708","No"
"0x806321da30c90361a77639b6e8788fabe7670a4e","350","No"
"0xb846d36a83669a24060652237018088a3e0ff5ed","90","No"
"0x606cf84ec8aeeb3caf81dd80735060a9735e8295","100.8","No"
"0xe02a493a4e824c6e5db9ea71c529007c4cd47e11","1003.13874841621","No"
"0x1a4b12f03df1ea00983761051d497432ad9fbb40","1119.35064811232","No"
"0x2bad8b6ed5961140730c849c20b01af4e2e16cca","371.26033901208","No"
"0x971c74d228161592895248b78c9147cda63ea6f5","538.9","No"
"0x61d94f87b68b3f44e567d48c504c0a6a1700a009","217.7199","No"
"0xe0211a92f60a502d8333b4a7b861ed3e01ae943e","382.41","No"
"0xa40b5f664427308d31801a2b5db9dc2163db96bc","667.854437129528","No"
"0xbba7e07ad1548be9b0a33051f0fc817834f939f6","37.9957193772389","No"
"0x3284bb66d38c02a3f2ce89b9740b666e77581e50","265.943001968865","No"
"0xcaf9dbac4a3b5017c59c2d9fee234b0f5278764e","544.772568796083","No"
"0x0999a6c96eb0f7f6707dcacd83ab0c69196747d9","90","No"
"0xf3952ac0cfce64050107c678156a23f68c188bc5","1399.14979829542","No"
"0xcede8e16d1594786200bda49de8c18e34e55d01c","32.8285164038619","No"
"0xc8e0ecec131247039514913fcb1df586587156c8","90","No"
